RowNumber,Exited,Pred_Prob
6624,0,0.280412895023
2091,0,0.280401254063
9472,0,0.280349603806
334,0,0.280348738533
6081,1,0.280321139746
4779,1,0.28031837748
6692,0,0.280290761322
2599,0,0.280280743714
2381,1,0.280229335395
59,0,0.280212626192
544,1,0.279964401436
5252,0,0.279938097643
4227,0,0.279894672408
6655,0,0.279858872882
7483,1,0.279844599491
6530,0,0.279824837527
1246,0,0.27976150248
2512,0,0.279752775777
5995,0,0.279634738229
7187,0,0.279622090139
5948,0,0.27956276048
9967,0,0.279416889236
6982,0,0.279349267627
1434,0,0.279214199602
5887,1,0.279185313755
4944,0,0.279008285982
5639,0,0.278983972418
692,0,0.278830632275
2186,1,0.278815908064
10466,0,0.278814807321
3048,0,0.278803020958
4838,0,0.278743132669
439,0,0.278741003588
7673,0,0.278657382233
3899,0,0.278586391102
8,0,0.278522752437
6859,0,0.278437720496
9256,0,0.278416900654
9240,0,0.278410315944
728,0,0.278326522711
10101,0,0.278322060692
4088,0,0.27827084659
3646,1,0.278249422806
4756,1,0.278186570559
5125,1,0.278159828629
229,0,0.278105238336
5729,0,0.278074271976
8625,1,0.27799248014
32,0,0.277860388047
1017,0,0.277786595243
5309,0,0.277665153706
3648,1,0.277633451181
2830,0,0.277627373074
4550,0,0.277526596388
10972,0,0.277381226673
6239,0,0.277336625974
8453,1,0.277131749569
7727,0,0.277120768432
2462,1,0.277016504646
8983,0,0.276929516161
1284,0,0.276917438073
668,0,0.276862231376
10672,0,0.276797334047
7787,0,0.276692180608
8851,0,0.276547726011
8571,0,0.276532797105
7016,0,0.27631889157
2532,0,0.27626267777
7175,0,0.276223993502
9266,0,0.276169980312
8207,0,0.276148234189
1320,0,0.276068789131
8869,0,0.276038159288
8853,1,0.27602326496
997,0,0.275950421517
3856,0,0.275936391803
6536,0,0.275926253706
1042,1,0.275887749972
6461,0,0.275876220899
1263,0,0.275565608913
3181,0,0.275547968019
8568,0,0.275347444019
9524,0,0.275323406339
8754,0,0.275310124095
8228,0,0.275267186441
5326,1,0.275232724275
10889,1,0.275202181918
8766,0,0.275104993322
6625,0,0.275088027051
5053,0,0.275009916951
1340,1,0.274970066874
9465,0,0.274863278937
1174,1,0.274826081601
8197,0,0.274720079899
6481,0,0.274651654496
2681,0,0.274417013118
9014,0,0.27440481631
9751,0,0.274384352255
1853,0,0.274344010053
809,0,0.274249995337
5559,1,0.274246812718
2435,0,0.274118587653
2750,1,0.274095356253
3051,0,0.274060632387
570,0,0.273979653914
6457,0,0.27388437246
3374,0,0.273881792266
3434,0,0.273870562895
8821,0,0.273866206715
5640,1,0.27369234156
10082,0,0.27363800515
1424,1,0.273583234792
4131,0,0.273519011898
6069,0,0.27342187774
10985,1,0.273389960832
4336,1,0.273389949013
1318,1,0.273378599223
1770,1,0.273368844568
1647,0,0.273275622258
658,0,0.273264999101
854,0,0.273237098827
9909,0,0.273102212029
7551,0,0.2730803802
2301,0,0.27306312784
443,0,0.273043489949
7074,0,0.272797278943
9245,0,0.272769459693
3628,0,0.272749397457
2101,0,0.272715393419
9897,0,0.272715393419
2987,1,0.272627629954
8833,0,0.272594623251
1864,0,0.272574300218
4678,0,0.272449911994
5645,1,0.272373325352
3058,0,0.272367935906
10357,0,0.272288681439
3277,0,0.272233047668
10137,1,0.272200474141
9954,0,0.272082694243
3519,1,0.271927052005
2227,0,0.271732343092
6774,1,0.271635470382
7090,0,0.27161482076
3094,0,0.271458781589
516,1,0.271449580346
1516,0,0.271296018029
3716,0,0.271275729278
759,0,0.271270146175
9561,0,0.271211041333
8893,0,0.271077349722
1658,0,0.271066491549
3571,0,0.270933220634
9809,1,0.270911800484
5263,0,0.270861572625
4651,0,0.270647199983
3822,0,0.270592534607
3027,0,0.270563530785
9512,0,0.270539554281
6945,0,0.270501031257
4199,0,0.270098836127
9237,1,0.270061956069
7782,0,0.269631221803
4947,0,0.269502129519
4293,0,0.269482289124
4901,1,0.269425227386
448,1,0.26931153045
3346,0,0.269284264345
10410,0,0.269235829605
1118,0,0.269214516384
6503,0,0.269211067623
4866,0,0.269184924509
6166,0,0.26912238716
9120,0,0.269090959966
10515,1,0.269052997506
10151,0,0.269049882587
4134,0,0.269044471216
7399,0,0.26901239307
7299,0,0.269006912877
1103,0,0.268978431602
6522,0,0.268974043001
6702,1,0.268877160478
1940,1,0.268828012397
371,0,0.268685071784
7964,0,0.268685042161
7464,1,0.268353728913
6257,0,0.268315552796
7968,0,0.268277068324
7917,0,0.268155031914
3609,0,0.268099902973
9381,0,0.268055481301
8670,0,0.26804816223
10546,0,0.267859995055
10506,0,0.267855365798
3050,1,0.267818564859
10802,0,0.267701386725
6021,0,0.267624201698
5666,1,0.267589909099
167,0,0.267548284039
5777,0,0.267530206541
6411,0,0.267455028167
2887,0,0.267397518378
7163,0,0.267379392716
4062,1,0.267324744456
9998,1,0.267195566352
7356,0,0.267149138407
10716,0,0.267142007053
9048,0,0.267063274381
8714,0,0.267020363368
5304,0,0.266945791312
676,0,0.266854489362
8778,0,0.266840844502
4161,0,0.266783015519
4904,0,0.266712979382
8613,0,0.266647528439
10230,0,0.266637107252
8354,0,0.266487306695
159,0,0.266465082668
1956,1,0.266456667183
9367,1,0.266362720444
494,1,0.266229978804
1447,1,0.266199057046
10375,0,0.26617625806
1003,1,0.26617567464
9655,0,0.266132895237
3453,0,0.266087095501
4496,0,0.266085320337
2658,1,0.266075812686
4613,0,0.266028037921
7791,0,0.265968858424
3213,0,0.265906482588
1108,0,0.265818611689
9043,0,0.265609231283
3464,0,0.265440390044
8462,0,0.265354494244
10557,0,0.265330193202
10861,0,0.265280714972
9939,0,0.265268595333
9965,0,0.26509230423
893,1,0.265008609829
6987,0,0.264984111822
10634,0,0.264947109188
1387,0,0.264939147839
90,1,0.264933047371
4525,0,0.264896492454
8226,0,0.264864367132
2031,0,0.26478629208
118,1,0.264759388897
10767,0,0.264661523894
2992,0,0.264566507672
3452,1,0.2644505397
6074,0,0.264396048889
7101,0,0.26435245211
10327,0,0.264341042714
1740,0,0.264085501272
4888,0,0.263893441296
7793,0,0.26383342591
9312,0,0.263788380717
639,0,0.263745081173
8060,1,0.263675644791
2586,0,0.263514432804
2247,0,0.263506834237
4180,0,0.263473910099
7835,0,0.263171455668
4473,0,0.263117059563
4988,1,0.263030993944
9882,1,0.262936388201
7754,1,0.262917334296
10895,0,0.262884525447
8330,0,0.262884380627
8788,0,0.262716334504
5083,0,0.26271379206
7109,0,0.262625920287
8850,1,0.262576181348
6251,0,0.262547108575
7354,0,0.262545687439
4070,0,0.262503682961
6962,0,0.262467690994
10743,1,0.262408207186
4269,0,0.26240244014
7345,0,0.262216451706
4401,0,0.262190309027
4075,0,0.262176330611
6510,1,0.262070743588
2051,0,0.261973308723
3020,0,0.261970327779
5731,1,0.261902535257
548,0,0.26190230179
5202,1,0.261633236215
763,0,0.261587832697
10698,0,0.261485437037
1957,1,0.261448479777
8738,0,0.261402842688
3417,0,0.26133306632
4320,0,0.261311987186
8537,0,0.261302398678
3707,0,0.261295778605
8294,0,0.261120417918
8367,0,0.261019807388
9040,0,0.260955001819
539,1,0.260932478942
10965,0,0.260893918293
6741,0,0.260780573709
10026,0,0.260720516346
4095,0,0.260652855877
7645,0,0.260480407075
2478,0,0.260479297023
10646,1,0.260475875233
8358,1,0.260462000959
6033,0,0.260385082927
5242,1,0.260170083691
6730,0,0.260167406581
1420,0,0.260164107463
5646,1,0.260125557027
1758,0,0.260067080873
245,1,0.259992896206
4940,0,0.259965288022
983,1,0.25996357114
1339,0,0.259910920952
8274,0,0.259860906182
6931,0,0.259844021708
7247,1,0.259729555775
8780,1,0.259644579512
2571,0,0.259405082278
8498,0,0.259375766954
8336,1,0.259275753464
5907,0,0.259253102742
4025,0,0.259243824879
2936,0,0.259235273448
5853,1,0.259216112138
5147,0,0.258951116066
7945,0,0.258866970088
8895,0,0.258659719506
519,0,0.258619486502
7049,1,0.258615403376
8763,1,0.25852152389
1761,1,0.258427732753
600,1,0.258387952265
4771,0,0.258085995784
2802,1,0.258066700121
7687,1,0.25799291657
2634,1,0.25782439363
4144,0,0.257745459876
1924,0,0.25745283989
1261,0,0.257444460981
6739,0,0.25738258955
4943,0,0.257357473615
2490,0,0.257271289486
10307,1,0.257150117681
2021,0,0.257077500766
2270,1,0.257050334783
9173,1,0.256648233195
338,1,0.25663965492
3543,1,0.256626184445
4924,0,0.256493401424
3411,0,0.256295524928
4375,0,0.256247171163
6271,1,0.256105820126
10954,0,0.256007245238
1590,0,0.255989199559
10799,0,0.255902481775
7411,0,0.255899260408
1166,0,0.255879905142
7810,0,0.255829274717
7046,0,0.25582351469
7988,0,0.255715379834
1287,0,0.255554768593
1970,0,0.255482280536
5108,0,0.25546538476
3328,1,0.255449481429
1112,0,0.255446537674
2873,0,0.255139836065
10303,1,0.255054083899
7331,0,0.254881546143
333,1,0.254846689725
1964,1,0.254793253941
6699,0,0.254752725395
4517,0,0.254746549576
1912,1,0.254709216673
4335,1,0.254655281713
8138,0,0.254647082177
1471,0,0.254615805406
1767,0,0.254390646278
1502,0,0.25433326813
1927,0,0.254304230187
2533,0,0.254292807819
4304,0,0.254247184248
10563,1,0.25411382662
4705,0,0.254108554765
583,0,0.254084776434
401,0,0.253997982826
9617,0,0.253989905192
8849,0,0.253957600233
8146,0,0.253882936664
1954,0,0.253731832898
2020,0,0.253716006007
6202,0,0.253378529766
6832,0,0.253314796346
7776,0,0.253284623449
8408,0,0.253264969774
3743,1,0.25322279292
8986,0,0.25321180824
6209,1,0.253143046681
2259,0,0.253131086493
10045,0,0.25308955623
6673,0,0.253082665608
2772,0,0.252951732189
7885,0,0.252910214443
789,0,0.252910169418
10921,0,0.252828954333
9305,0,0.252809246699
10947,1,0.252762332621
7374,1,0.252743374212
661,0,0.252703129271
3672,0,0.25266885434
8368,1,0.252580422103
1950,1,0.252491137974
8938,0,0.252473923936
6933,0,0.252396306093
63,0,0.252379228711
9720,0,0.252288623827
7386,0,0.252278786728
4170,0,0.252051829675
5039,0,0.251961447703
8960,1,0.251937448643
3614,0,0.251737104633
5063,0,0.251676466073
3110,1,0.25162616291
9499,0,0.251609305582
2842,1,0.251593388298
547,0,0.251541527556
3384,0,0.251502475768
8875,0,0.251447878593
10670,0,0.251249814623
6740,0,0.251244814687
7978,0,0.251225764524
3099,0,0.251007545038
2736,0,0.250963395982
2712,0,0.250796467429
7650,0,0.25079535816
9152,0,0.250728030312
7640,0,0.250709119407
6550,1,0.250550392931
821,0,0.250377847151
2476,0,0.250377509157
7977,0,0.250373383897
4952,0,0.250209231439
5987,0,0.25018047256
8003,1,0.24997537806
660,0,0.249900399806
6130,0,0.249809734501
852,0,0.249770605222
4377,1,0.249710846552
1790,0,0.249689722638
10315,0,0.249584340208
517,0,0.249487392975
5500,0,0.249280789821
22,1,0.249259512073
9067,0,0.24921819357
7132,1,0.2491802276
1433,0,0.249171120539
3467,0,0.249123390569
10271,1,0.24905797682
3358,1,0.249056070521
9621,0,0.249022427449
6045,0,0.248734252987
5220,1,0.248719012443
10346,0,0.248672402782
10083,0,0.248642843962
10206,1,0.248614346636
8622,0,0.248598953707
3382,0,0.248552206673
5180,0,0.248457965149
8885,0,0.248450749068
5740,0,0.248445756946
7061,0,0.248380639827
6328,0,0.247710189082
6273,1,0.247702420155
1266,0,0.247659530241
7895,0,0.24755544818
1146,0,0.247452348991
8541,0,0.247420694195
3664,0,0.247353921726
795,0,0.247294899468
2320,0,0.24726977279
10592,0,0.247264152478
4706,0,0.247262457076
3889,0,0.247230434761
10647,0,0.247147432249
4636,0,0.246994224057
5432,0,0.246748072268
4572,0,0.246619663187
2534,0,0.246479622222
4356,0,0.246455940793
3171,1,0.246338433694
363,0,0.246316221117
4967,1,0.246269126925
5002,1,0.246193685176
1839,0,0.246153271166
4794,0,0.246096465483
3377,1,0.246070942568
8509,0,0.246066452389
5497,0,0.246055526761
8379,1,0.246043826961
1259,0,0.245981912441
7901,0,0.245950777961
8071,1,0.245910779366
8697,0,0.245785914065
10258,0,0.245737540857
7512,0,0.24567010903
8845,0,0.245645792765
3605,0,0.245637276504
8704,0,0.24545196923
6656,0,0.245447688914
2514,0,0.245329064631
4730,1,0.245290462024
9726,0,0.24524598667
7863,0,0.245197674329
10924,0,0.245176067243
2123,0,0.24510402546
5607,0,0.245061697024
2138,0,0.245037311443
7850,0,0.245026196095
438,0,0.245007978525
7825,1,0.244989223345
3891,0,0.244930105631
1001,0,0.244764051586
1602,1,0.244745482868
1892,0,0.244740272927
6448,0,0.244654589973
7081,0,0.244647444896
2283,0,0.244574249967
2377,0,0.244462232023
1545,0,0.244282781216
2511,0,0.244279418244
4448,0,0.244274180892
3211,0,0.244268060962
4631,0,0.244146177284
504,0,0.243887726067
1356,0,0.243822440664
1660,0,0.243617797136
518,1,0.243514220826
3978,0,0.243421485096
8428,0,0.243404831308
9942,0,0.243368782112
3728,0,0.243329242325
4341,0,0.243276693903
2038,1,0.243182584618
3947,0,0.243159275071
5755,0,0.243069978828
7319,0,0.243018376367
3858,0,0.242970541993
8427,1,0.242936145922
5882,1,0.242693373526
5426,0,0.242543279921
3043,0,0.242543279921
1861,0,0.242520655196
1410,1,0.242365006972
939,0,0.242363999108
10414,0,0.242362197822
1326,0,0.242182940436
6829,0,0.241884000585
8148,0,0.241774442707
8037,0,0.241709091469
7983,0,0.241405627332
8723,1,0.241378695186
2682,0,0.241343962045
2146,0,0.24133552462
2213,1,0.241292378588
4699,1,0.241278901921
6073,0,0.241235954988
7103,1,0.24114014867
9328,0,0.241049470392
4687,0,0.240939024722
10221,0,0.240886593919
9636,1,0.240810886182
8595,1,0.240716329608
6745,0,0.240665336333
10497,0,0.240576116514
2446,0,0.240525342589
9652,1,0.240404118676
943,0,0.240393205021
3906,0,0.240329571914
166,1,0.239922196375
6312,0,0.239728397512
1603,0,0.239628844006
8951,0,0.239582387798
2,1,0.239575227064
8756,1,0.239541105559
9192,0,0.239412019406
10916,1,0.239300767527
2137,0,0.239274155006
936,1,0.239259691756
7380,0,0.239199209966
7141,0,0.239140539021
10814,1,0.239110669359
2226,0,0.239089415369
8340,0,0.238977506342
705,1,0.238962687637
5974,0,0.238962042087
7401,0,0.238801417317
7685,0,0.238717175478
2891,0,0.238524939352
4382,0,0.238423323774
436,0,0.238356995147
4307,0,0.238246642407
8088,1,0.238234216546
5734,0,0.238154640854
5928,0,0.238100125494
2621,0,0.23808249117
9877,1,0.238067551511
9392,0,0.237964223662
5015,0,0.23794432568
3242,0,0.237906590089
4856,0,0.237905593808
2042,0,0.237867134129
7887,0,0.237786479809
5680,1,0.237711346718
5814,0,0.237705094425
117,0,0.237611431074
10980,0,0.237598771477
6462,0,0.237571169067
3170,1,0.237514539866
5537,0,0.237490740182
202,1,0.237407023913
6016,0,0.237226503713
10308,1,0.237224125768
1449,0,0.237187935918
291,0,0.237104654151
9264,0,0.237025176082
10412,0,0.237011172067
8989,0,0.236869276906
4122,0,0.23683371048
8160,0,0.236691358665
2838,0,0.236604086762
3069,1,0.236603943384
9259,0,0.236585780952
8056,1,0.236482465413
6193,0,0.236460579487
6472,1,0.236232138717
1178,1,0.23617522102
2917,1,0.235955068557
735,0,0.235947234412
10355,0,0.235930036594
10174,1,0.235894184467
2255,0,0.235829699287
3141,1,0.235718972506
3505,0,0.235648318037
4858,0,0.235429173636
4160,0,0.235427058738
2897,0,0.235356218117
6552,0,0.235348958478
1728,0,0.235313108637
3324,0,0.235173400736
2221,1,0.235165631306
7802,0,0.235157557973
4294,0,0.235100352077
4358,0,0.235041045621
644,1,0.234962609062
946,1,0.23495292374
8880,1,0.234912973401
3980,0,0.234894945999
1872,0,0.234861055073
3834,0,0.23457687657
5804,1,0.234574973091
2024,1,0.234568389655
6080,1,0.23439309735
6133,0,0.234279390086
10040,0,0.234196021565
5687,0,0.23414605556
811,0,0.23412984192
4082,1,0.234052795364
5397,0,0.233980607262
4365,0,0.233945071591
2444,0,0.233884290108
6154,0,0.233625817879
9126,1,0.233602335526
3079,0,0.233528567902
10185,1,0.233342727842
6341,0,0.23331277338
7059,0,0.233196054396
7433,1,0.23305188076
6626,0,0.232915120795
7536,1,0.23285894344
9055,1,0.23278459365
521,0,0.232729528579
10351,0,0.232712489037
2646,0,0.232587221244
4300,0,0.232366506938
9632,0,0.23230475425
8647,0,0.232304112109
7696,1,0.232284683893
5571,1,0.232275211839
9520,0,0.232266153476
10974,1,0.232251293074
2240,0,0.232154696617
1428,0,0.232055472274
8559,0,0.231987860774
8671,1,0.231774483771
5983,0,0.231767733416
9856,1,0.231745087198
4459,0,0.231510266526
7383,1,0.231340797638
8371,1,0.231320836425
2439,1,0.231280648301
4216,0,0.23121051945
1511,0,0.231199213188
107,0,0.230911713164
6200,0,0.230885886648
1725,0,0.230794268244
2015,0,0.230514283808
8651,0,0.230502956094
1004,0,0.230472543581
4018,0,0.230269672467
6927,0,0.230226297656
799,0,0.230194318303
3008,0,0.230133810903
10675,0,0.230110754079
2980,0,0.230069566153
3284,0,0.229733207107
3012,0,0.229595109183
1358,0,0.229592559578
268,1,0.229537097139
503,0,0.229400724661
5525,0,0.229395015311
10288,0,0.229256591548
3764,0,0.229217226474
395,0,0.229177719468
4306,0,0.229043604582
7,1,0.229016403989
1642,0,0.22901556981
4193,0,0.228986648588
5338,1,0.228837769148
2960,0,0.228705925894
9077,0,0.228685578677
9686,0,0.228623411872
4254,0,0.228554375268
2430,1,0.228482388809
9474,0,0.228468236534
5473,0,0.22841765108
2580,1,0.228401738633
2322,0,0.228064723585
5013,1,0.227973460281
9174,0,0.227871384975
4472,0,0.227857401792
6002,0,0.227853402321
10456,0,0.227777972458
4318,0,0.227718460039
7730,0,0.227649367919
8837,1,0.227506153896
6444,0,0.227489343418
2579,1,0.227441714625
10286,1,0.227323084067
8608,0,0.227292704928
2652,0,0.227174508026
6834,0,0.227144390253
10979,1,0.227117933242
578,0,0.227101102005
1517,0,0.227001678022
8401,1,0.226947666763
3641,0,0.226856719099
10655,1,0.226806268052
181,0,0.226452817755
3163,1,0.226420389195
190,1,0.226408263278
847,0,0.225929751347
7463,0,0.225701273053
4753,0,0.225694095157
754,0,0.225633232334
9791,1,0.225626349243
1674,1,0.225610536688
2319,0,0.225561626805
4100,0,0.225395398911
1819,0,0.225178525437
10822,0,0.224838520913
3444,0,0.224820106044
47,1,0.224796852583
9081,0,0.224723542732
6065,1,0.224639911933
2775,1,0.224472079771
7002,0,0.224462157883
8809,0,0.224352088844
8661,0,0.224342952203
1179,0,0.224256310538
10909,0,0.224197326184
1303,1,0.224146550515
9051,0,0.224059389725
3131,0,0.224027234254
10727,0,0.223865066878
3002,0,0.223669701328
4560,0,0.223655635325
10197,1,0.223650394568
3258,0,0.223504603937
8303,0,0.223477120982
9211,0,0.223301590931
4508,0,0.223165892249
9545,0,0.223104743235
82,0,0.223098639058
6367,0,0.222874364478
897,0,0.22282339662
3296,0,0.222727248072
269,0,0.222710134403
8566,1,0.222587184999
2919,0,0.222570974595
1781,0,0.222418244511
3804,0,0.222407262775
977,0,0.222306633188
10917,1,0.222155927449
8576,0,0.222141418374
5491,1,0.222127417914
5082,1,0.222077524575
9950,0,0.222052456068
590,1,0.22204639679
9477,1,0.22194775746
4986,0,0.221829961018
4976,0,0.221800940178
3877,1,0.221791595161
925,0,0.221543579595
10342,0,0.221438561656
5522,0,0.221179906632
7665,0,0.221111096702
10961,0,0.221097695385
7406,0,0.221058776511
5750,1,0.220901521248
421,0,0.220862149989
6940,0,0.220857283428
359,0,0.220639812305
7361,1,0.220622237273
7314,1,0.220560721838
8154,1,0.220486825743
9953,0,0.220371928585
3136,0,0.220288049437
9403,0,0.220254405018
4416,0,0.220186637368
5006,0,0.220142453574
8375,0,0.220132498515
6527,0,0.21963632858
10565,1,0.219524721649
7749,1,0.219368834031
5247,0,0.219347949212
7943,1,0.219333632311
10064,0,0.219264350202
257,0,0.219228370583
8321,0,0.219203106896
2536,1,0.219114383129
7878,1,0.219081640021
2598,0,0.219053169958
2572,0,0.219031166907
8920,0,0.219024824023
4249,0,0.218986806791
3588,0,0.218839636852
1494,0,0.218587800115
5551,0,0.218573072387
2857,0,0.218537536863
7907,0,0.21847936304
5976,1,0.218470961393
6765,0,0.218442994508
3165,0,0.21830426777
6798,0,0.218242284509
10783,1,0.218203737056
3376,1,0.218080448776
5061,0,0.218043572558
5219,0,0.217972284821
5287,0,0.217744916101
5925,0,0.217717578137
1300,0,0.217677271278
189,0,0.217626854913
346,0,0.217523767499
10758,0,0.217450730177
2233,0,0.217422270299
5362,0,0.217383855115
3343,0,0.217370524641
1888,0,0.217359794809
306,1,0.217353533354
5695,0,0.217270374964
4045,0,0.217143358232
10171,0,0.217139111775
5921,0,0.216940761143
2428,0,0.21689170302
9373,0,0.216850718713
4211,1,0.21667499554
5679,0,0.216669773247
6594,1,0.216613951992
2070,1,0.21658103563
3532,1,0.216359831163
10875,0,0.216344804547
1897,0,0.216288944568
6040,0,0.216246155139
3431,0,0.21613156907
1046,1,0.216085480204
1441,0,0.216031965527
5206,0,0.215949416119
2548,1,0.215823037891
1147,0,0.215665459332
4308,0,0.215591866916
8478,0,0.215509625875
2017,0,0.215245929232
2184,0,0.2152182615
2455,1,0.215175625733
7991,0,0.215104167707
6912,1,0.215046040083
1672,0,0.214906604752
3948,0,0.214857416411
6492,0,0.214840316967
3893,0,0.214643764767
4588,0,0.214534571734
7697,0,0.214413831993
8507,0,0.214331797474
6031,0,0.214293765788
10878,0,0.214283275875
1354,1,0.214223773334
10431,0,0.214184078354
10301,1,0.214174238528
5092,1,0.214069268713
8841,0,0.214064304053
3083,1,0.2140461068
10644,0,0.213912050205
8135,0,0.21386594961
5916,0,0.213856646944
5690,0,0.213791427105
4684,0,0.213704613898
3626,1,0.213691450439
1080,0,0.21367968478
8186,1,0.213676770706
3138,1,0.213650095585
8813,0,0.213580810626
7360,0,0.213519762146
2629,1,0.213507667254
5810,0,0.213399300203
6779,1,0.213387292074
9427,0,0.213333070234
6579,0,0.21325224887
4479,0,0.213230675943
3450,0,0.213225872702
1919,1,0.213193070777
153,0,0.213103299318
5890,0,0.213091389259
8822,0,0.213018661341
1137,0,0.212909046353
4092,0,0.212909046353
9088,1,0.212900969361
6315,1,0.21282628276
9178,0,0.212723963509
8158,0,0.212680468623
5074,0,0.212652476633
2282,0,0.212589152703
1699,0,0.212533757339
3701,0,0.212496581683
340,1,0.212362577412
8496,0,0.212171033481
8520,0,0.21208942664
6369,0,0.211947758293
3112,1,0.211943196805
3745,0,0.21192506666
8120,0,0.211813462144
4036,1,0.211745881993
10207,0,0.211654722532
2357,0,0.211590462181
10863,0,0.21142256589
4012,0,0.211407264619
7582,0,0.211336116369
7573,0,0.211314972798
4176,0,0.211248545668
10411,0,0.210998984928
4130,0,0.210980390757
9725,1,0.210892782323
8094,0,0.210888075974
7051,0,0.210774559208
3501,0,0.210725660744
8829,0,0.21066578987
2028,0,0.210553461976
7748,1,0.210503146983
6782,1,0.210406773966
3608,0,0.210305065372
8868,0,0.210272850374
5311,0,0.210261206126
6975,0,0.21017030351
7057,0,0.210167635646
8350,0,0.21014295705
10576,0,0.21012942482
1357,0,0.210127693678
9881,0,0.210083545884
6048,0,0.210046347567
10080,1,0.210014901985
5335,0,0.209981979373
5201,0,0.209966973624
4683,0,0.209948086381
628,0,0.209901305672
5385,1,0.209641458151
5160,0,0.209595292057
276,1,0.209524929116
4942,0,0.209445440826
3612,0,0.20943823829
3979,1,0.209143223658
4412,0,0.209035387731
6044,0,0.208917930175
168,1,0.20889054495
4078,0,0.208885871455
407,0,0.208826437317
5320,0,0.208826072672
4887,0,0.20875839663
112,0,0.208671919047
10344,0,0.208569058098
4599,0,0.208569058098
5557,0,0.208516997302
3,0,0.208343906406
1682,0,0.208343376644
6972,1,0.2083188132
4192,0,0.208275258937
8258,0,0.208181985028
6176,0,0.208105954557
8214,0,0.208093226615
1987,1,0.208045367949
894,1,0.20801638474
3758,1,0.207951718469
3359,0,0.207901030852
1683,0,0.207869087174
10572,1,0.207750702616
8283,0,0.207729807728
839,0,0.207658064176
5868,0,0.207580667291
5433,0,0.207560883891
2088,0,0.207555719646
2632,0,0.207409638924
5642,0,0.207360951267
4927,1,0.207345553995
1106,0,0.207302149933
791,0,0.207233755861
6870,0,0.206996892641
6631,0,0.206945987203
10568,0,0.206941033622
7181,1,0.206918885316
1805,0,0.206916189617
5709,0,0.206913839752
3596,0,0.20685511892
3862,0,0.206838675791
3261,0,0.206802213663
6898,0,0.206789405568
9812,0,0.206707308568
3306,0,0.206694957373
7096,1,0.206691278017
1156,0,0.206658513978
7744,0,0.206646705625
8521,0,0.206636303733
5463,0,0.206578159638
4430,0,0.206483101931
968,0,0.206445101311
5743,0,0.206416645108
3518,0,0.206344197688
6646,0,0.206296006529
6842,0,0.205978433799
1228,0,0.205977473074
5198,0,0.205925475403
3894,0,0.205900409539
6236,0,0.205887083366
9366,0,0.205860975561
8676,0,0.205860515489
587,0,0.205856352209
10882,0,0.205770784133
1382,0,0.205690996287
992,0,0.205639403226
9310,0,0.205543250517
8786,0,0.20550289771
5278,1,0.205380276036
5008,0,0.205374202397
1255,0,0.205368540055
3189,0,0.205293481765
8268,0,0.205263014546
8348,1,0.205244858958
2734,0,0.205228017768
2691,0,0.205182193428
7639,0,0.205130672417
10795,0,0.205082691438
5363,1,0.205000193346
3645,1,0.204918616873
1329,1,0.204860019231
8627,0,0.204801743846
1936,0,0.204748123338
7480,0,0.204745762929
6330,0,0.2047173208
2760,0,0.204713206119
5005,0,0.204712716512
843,1,0.204606264381
3530,1,0.204363635492
1947,0,0.204289977691
1544,0,0.204100840437
6439,1,0.204087122232
3561,0,0.204080949102
10100,1,0.203698302694
5538,0,0.203696529847
5536,0,0.203657877849
5000,0,0.203639695093
2741,0,0.203536646788
712,0,0.203494004804
10540,0,0.203390855152
8817,0,0.203256291301
6719,0,0.203236452589
9611,0,0.203236294329
4642,0,0.203224580727
5480,0,0.203084126159
1664,0,0.203037509456
6139,0,0.202952813642
9521,0,0.202827322685
2680,0,0.202779743026
1337,0,0.202777138988
3506,0,0.2027286714
1223,0,0.202727600669
6219,0,0.202725484186
5742,1,0.202675160889
1976,0,0.202606782482
8954,1,0.202487138228
679,0,0.202417737641
1029,0,0.202283059419
3732,1,0.202266874065
2943,0,0.202067520838
7454,0,0.202051655076
5468,0,0.20203655155
6390,0,0.202009838006
7048,0,0.202005279145
2131,0,0.201887317391
10583,0,0.201733750575
5984,0,0.201539045756
2926,0,0.201519420206
8029,0,0.201498424116
8978,0,0.201494192919
7618,0,0.201445412067
1391,1,0.201213041143
9595,0,0.201190271484
1398,1,0.201147523256
6855,1,0.201144066805
9068,0,0.201069074246
3939,0,0.200969190624
10397,0,0.200897205122
125,1,0.200869796137
7007,0,0.200803794634
4175,1,0.200783159629
3847,0,0.200772665033
7519,0,0.200741539045
10907,0,0.200720908831
9130,0,0.200675192103
2482,0,0.200644549623
9386,0,0.200633785504
5963,0,0.200599285287
7959,0,0.200569879604
2990,0,0.200514509314
10770,0,0.200497244597
227,1,0.200489050553
1341,1,0.200462655142
1721,0,0.200460505995
5933,1,0.200421723443
6142,0,0.200366186252
3023,0,0.200272360274
10687,1,0.200126308448
10110,0,0.200079012054
2649,0,0.20007055373
9390,0,0.20004887086
3174,0,0.200034983805
7115,0,0.199992419593
5421,0,0.199899324562
1034,0,0.199847737198
1078,0,0.199803698701
8882,0,0.199774189386
7717,0,0.199738658994
9257,0,0.199729737497
10343,0,0.199726173246
2709,0,0.199644625465
9090,0,0.199520332797
5104,0,0.199422887592
5978,0,0.199280717556
8185,0,0.199272004077
5539,0,0.199074004243
2175,0,0.198970026685
3097,0,0.198943130332
6675,0,0.198702743913
